"ID предупреждения";"Текст предупреждения"
cannot_get_last_startup_time;"Не удалось получить время последнего старта устройства"
Идентификатор;"Тип прохода";"Временная метка"
21234425;"Вход";"2024-12-15 16:51:06"
21234428;"Вход";"2024-12-15 16:51:11"
21234429;"Вход";"2024-12-15 16:51:15"
21234430;"Выход";"2024-12-15 16:51:20"
21234431;"Выход";"2024-12-15 16:51:21"
21234432;"Вход";"2024-12-15 16:51:24"
21234433;"Вход";"2024-12-15 16:51:55"
21234434;"Вход";"2024-12-15 16:51:57"
21234435;"Вход";"2024-12-15 16:52:12"
21234436;"Вход";"2024-12-15 16:52:13"
21234437;"Вход";"2024-12-15 16:52:12"
21234438;"Выход";"2024-12-15 16:52:40"
21234439;"Выход";"2024-12-15 16:52:42"
21234440;"Выход";"2024-12-15 16:52:40"
21234441;"Выход";"2024-12-15 16:52:43"
21234442;"Выход";"2024-12-15 16:52:43"
21234443;"Выход";"2024-12-15 16:52:43"
21234444;"Вход";"2024-12-15 16:52:55"
21234445;"Вход";"2024-12-15 16:52:57"
21234446;"Выход";"2024-12-15 16:53:10"
21234447;"Выход";"2024-12-15 16:53:11"
21234448;"Выход";"2024-12-15 16:53:19"
21234449;"Выход";"2024-12-15 16:53:27"
21234450;"Вход";"2024-12-15 16:53:24"
21234451;"Вход";"2024-12-15 16:53:24"
21234452;"Вход";"2024-12-15 16:53:25"
21234453;"Выход";"2024-12-15 16:53:49"
21234454;"Вход";"2024-12-15 16:53:52"
21234455;"Вход";"2024-12-15 16:54:14"
21234456;"Вход";"2024-12-15 16:54:17"
21234457;"Выход";"2024-12-15 16:54:21"
21234458;"Вход";"2024-12-15 16:54:34"
21234459;"Вход";"2024-12-15 16:54:35"
21234460;"Вход";"2024-12-15 16:54:47"
21234461;"Вход";"2024-12-15 16:54:47"
21234462;"Вход";"2024-12-15 16:54:48"
21234463;"Вход";"2024-12-15 16:54:55"
21234464;"Вход";"2024-12-15 16:54:55"
21234465;"Выход";"2024-12-15 16:55:03"
21234466;"Выход";"2024-12-15 16:55:05"
21234467;"Выход";"2024-12-15 16:55:06"
21234468;"Вход";"2024-12-15 16:55:08"
21234471;"Вход";"2024-12-15 16:55:10"
21234472;"Вход";"2024-12-15 16:55:12"
21234473;"Вход";"2024-12-15 16:55:12"
21234474;"Вход";"2024-12-15 16:55:13"
21234475;"Выход";"2024-12-15 16:55:42"
21234476;"Выход";"2024-12-15 16:55:44"
21234477;"Выход";"2024-12-15 16:55:46"
21234478;"Вход";"2024-12-15 16:56:32"
21234479;"Вход";"2024-12-15 16:56:33"
21234480;"Вход";"2024-12-15 16:56:38"
21234481;"Вход";"2024-12-15 16:56:41"
21234482;"Выход";"2024-12-15 16:56:41"
21234483;"Вход";"2024-12-15 16:56:50"
21234484;"Вход";"2024-12-15 16:56:51"
21234485;"Вход";"2024-12-15 16:56:50"
21234486;"Вход";"2024-12-15 16:56:51"
21234489;"Вход";"2024-12-15 16:56:53"
21234490;"Вход";"2024-12-15 16:56:55"
21234491;"Вход";"2024-12-15 16:56:56"
21234492;"Выход";"2024-12-15 16:57:02"
21234493;"Выход";"2024-12-15 16:57:10"
21234494;"Выход";"2024-12-15 16:57:15"
21234495;"Выход";"2024-12-15 16:57:17"
21234498;"Вход";"2024-12-15 16:57:31"
21234499;"Вход";"2024-12-15 16:57:29"
21234500;"Вход";"2024-12-15 16:57:33"
21234501;"Вход";"2024-12-15 16:57:33"
21234504;"Вход";"2024-12-15 16:58:01"
21234507;"Вход";"2024-12-15 16:58:02"
21234508;"Вход";"2024-12-15 16:58:03"
21234511;"Выход";"2024-12-15 16:58:05"
21234512;"Выход";"2024-12-15 16:58:07"
21234513;"Выход";"2024-12-15 16:58:07"
21234514;"Выход";"2024-12-15 16:58:08"
21234515;"Выход";"2024-12-15 16:58:11"
21234516;"Вход";"2024-12-15 16:58:21"
21234517;"Вход";"2024-12-15 16:58:21"
21234518;"Вход";"2024-12-15 16:58:21"
21234519;"Выход";"2024-12-15 16:58:27"
21234520;"Вход";"2024-12-15 16:58:55"
21234521;"Выход";"2024-12-15 16:58:56"
21234522;"Выход";"2024-12-15 16:58:57"
21234523;"Вход";"2024-12-15 16:59:05"
21234526;"Выход";"2024-12-15 16:59:07"
21234529;"Выход";"2024-12-15 16:59:27"
21234532;"Вход";"2024-12-15 16:59:47"
21234533;"Выход";"2024-12-15 16:59:49"
21234534;"Выход";"2024-12-15 17:00:07"
21234535;"Выход";"2024-12-15 17:00:06"
21234538;"Вход";"2024-12-15 17:00:08"
21234539;"Вход";"2024-12-15 17:00:08"
21234540;"Вход";"2024-12-15 17:00:09"
21234541;"Вход";"2024-12-15 17:00:09"
21234542;"Выход";"2024-12-15 17:00:26"
21234543;"Выход";"2024-12-15 17:00:28"
21234544;"Выход";"2024-12-15 17:00:48"
21234545;"Выход";"2024-12-15 17:00:50"
21234546;"Выход";"2024-12-15 17:00:50"
21234547;"Выход";"2024-12-15 17:00:52"
21234548;"Вход";"2024-12-15 17:00:54"
21234549;"Вход";"2024-12-15 17:00:55"
21234550;"Вход";"2024-12-15 17:00:55"
21234551;"Выход";"2024-12-15 17:01:32"
21234552;"Вход";"2024-12-15 17:01:41"
21234553;"Вход";"2024-12-15 17:01:41"
21234554;"Выход";"2024-12-15 17:01:44"
21234555;"Выход";"2024-12-15 17:01:44"
21234556;"Вход";"2024-12-15 17:01:52"
21234557;"Вход";"2024-12-15 17:01:59"
21234560;"Выход";"2024-12-15 17:02:11"
21234561;"Выход";"2024-12-15 17:02:13"
21234562;"Выход";"2024-12-15 17:02:14"
21234567;"Выход";"2024-12-15 17:02:20"
21234568;"Выход";"2024-12-15 17:02:28"
21234569;"Выход";"2024-12-15 17:02:30"
21234570;"Выход";"2024-12-15 17:02:50"
21234571;"Выход";"2024-12-15 17:02:51"
21234572;"Выход";"2024-12-15 17:02:58"
21234573;"Выход";"2024-12-15 17:03:00"
21234574;"Выход";"2024-12-15 17:03:02"
21234575;"Выход";"2024-12-15 17:03:14"
21234576;"Выход";"2024-12-15 17:03:15"
21234577;"Выход";"2024-12-15 17:03:17"
21234578;"Выход";"2024-12-15 17:03:32"
21234579;"Вход";"2024-12-15 17:03:19"
21234580;"Вход";"2024-12-15 17:03:20"
21234581;"Вход";"2024-12-15 17:03:25"
21234582;"Вход";"2024-12-15 17:03:26"
21234583;"Вход";"2024-12-15 17:03:27"
21234584;"Выход";"2024-12-15 17:03:45"
21234585;"Выход";"2024-12-15 17:03:43"
21234586;"Выход";"2024-12-15 17:03:44"
21234587;"Вход";"2024-12-15 17:04:00"
21234588;"Выход";"2024-12-15 17:04:06"
21234589;"Вход";"2024-12-15 17:04:08"
21234590;"Вход";"2024-12-15 17:04:09"
21234591;"Вход";"2024-12-15 17:04:34"
21234592;"Вход";"2024-12-15 17:04:39"
21234593;"Вход";"2024-12-15 17:04:42"
21234594;"Вход";"2024-12-15 17:04:41"
21234595;"Вход";"2024-12-15 17:04:43"
21234596;"Вход";"2024-12-15 17:04:44"
21234597;"Вход";"2024-12-15 17:04:44"
21234598;"Вход";"2024-12-15 17:04:44"
21234599;"Вход";"2024-12-15 17:04:47"
21234600;"Вход";"2024-12-15 17:04:54"
21234601;"Вход";"2024-12-15 17:04:55"
21234602;"Выход";"2024-12-15 17:05:06"
21234603;"Выход";"2024-12-15 17:05:07"
21234604;"Вход";"2024-12-15 17:05:21"
21234605;"Вход";"2024-12-15 17:05:21"
21234606;"Вход";"2024-12-15 17:05:22"
21234607;"Вход";"2024-12-15 17:05:23"
21234608;"Вход";"2024-12-15 17:05:23"
21234609;"Вход";"2024-12-15 17:05:24"
21234610;"Вход";"2024-12-15 17:05:26"
21234611;"Вход";"2024-12-15 17:05:27"
21234612;"Вход";"2024-12-15 17:05:29"
21234613;"Выход";"2024-12-15 17:06:33"
21234614;"Выход";"2024-12-15 17:06:34"
21234615;"Выход";"2024-12-15 17:06:40"
21234616;"Выход";"2024-12-15 17:06:47"
21234617;"Выход";"2024-12-15 17:06:48"
21234618;"Выход";"2024-12-15 17:07:00"
21234619;"Выход";"2024-12-15 17:07:01"
21234620;"Выход";"2024-12-15 17:07:03"
21234623;"Выход";"2024-12-15 17:07:05"
21234624;"Выход";"2024-12-15 17:07:08"
21234625;"Выход";"2024-12-15 17:07:07"
21234626;"Выход";"2024-12-15 17:07:09"
21234627;"Выход";"2024-12-15 17:07:07"
21234628;"Выход";"2024-12-15 17:07:26"
21234629;"Выход";"2024-12-15 17:07:27"
21234630;"Выход";"2024-12-15 17:07:28"
21234631;"Выход";"2024-12-15 17:07:40"
21234632;"Выход";"2024-12-15 17:07:38"
21234633;"Вход";"2024-12-15 17:07:48"
21234634;"Вход";"2024-12-15 17:07:52"
21234635;"Вход";"2024-12-15 17:07:52"
21234636;"Вход";"2024-12-15 17:07:59"
21234637;"Вход";"2024-12-15 17:08:01"
21234638;"Выход";"2024-12-15 17:08:04"
21234639;"Выход";"2024-12-15 17:08:18"
21234640;"Вход";"2024-12-15 17:08:20"
21234641;"Выход";"2024-12-15 17:08:22"
21234642;"Выход";"2024-12-15 17:08:24"
21234643;"Выход";"2024-12-15 17:08:57"
21234644;"Выход";"2024-12-15 17:08:56"
21234645;"Вход";"2024-12-15 17:09:00"
21234646;"Вход";"2024-12-15 17:09:04"
21234647;"Выход";"2024-12-15 17:09:11"
21234648;"Вход";"2024-12-15 17:10:12"
21234649;"Вход";"2024-12-15 17:10:13"
21234650;"Выход";"2024-12-15 17:10:18"
21234651;"Вход";"2024-12-15 17:10:24"
21234652;"Вход";"2024-12-15 17:10:25"
21234653;"Вход";"2024-12-15 17:10:25"
21234654;"Вход";"2024-12-15 17:10:26"
21234655;"Вход";"2024-12-15 17:10:38"
21234656;"Выход";"2024-12-15 17:10:42"
21234657;"Выход";"2024-12-15 17:10:45"
21234659;"Выход";"2024-12-15 17:10:48"
21234661;"Вход";"2024-12-15 17:10:57"
21234662;"Вход";"2024-12-15 17:10:57"
21234663;"Вход";"2024-12-15 17:11:07"
21234664;"Вход";"2024-12-15 17:11:08"
21234665;"Вход";"2024-12-15 17:11:09"
21234666;"Выход";"2024-12-15 17:11:38"
21234667;"Вход";"2024-12-15 17:11:43"
21234668;"Выход";"2024-12-15 17:12:01"
21234669;"Выход";"2024-12-15 17:12:01"
21234670;"Вход";"2024-12-15 17:12:17"
21234671;"Вход";"2024-12-15 17:12:20"
21234672;"Выход";"2024-12-15 17:12:25"
21234673;"Вход";"2024-12-15 17:12:34"
21234674;"Вход";"2024-12-15 17:12:35"
21234675;"Выход";"2024-12-15 17:12:38"
21234676;"Выход";"2024-12-15 17:12:40"
21234677;"Выход";"2024-12-15 17:12:40"
21234678;"Выход";"2024-12-15 17:12:40"
21234681;"Выход";"2024-12-15 17:12:40"
21234682;"Выход";"2024-12-15 17:12:41"
21234683;"Выход";"2024-12-15 17:12:43"
21234684;"Выход";"2024-12-15 17:12:46"
21234685;"Выход";"2024-12-15 17:12:45"
21234686;"Выход";"2024-12-15 17:12:45"
21234687;"Вход";"2024-12-15 17:12:46"
21234688;"Выход";"2024-12-15 17:13:06"
21234689;"Выход";"2024-12-15 17:13:09"
21234690;"Выход";"2024-12-15 17:13:09"
21234691;"Выход";"2024-12-15 17:13:19"
21234692;"Вход";"2024-12-15 17:13:15"
21234693;"Выход";"2024-12-15 17:13:21"
21234694;"Выход";"2024-12-15 17:13:22"
21234695;"Выход";"2024-12-15 17:13:24"
21234696;"Вход";"2024-12-15 17:13:51"
21234697;"Вход";"2024-12-15 17:13:52"
21234698;"Выход";"2024-12-15 17:14:01"
21234699;"Выход";"2024-12-15 17:14:03"
21234700;"Вход";"2024-12-15 17:14:06"
21234701;"Вход";"2024-12-15 17:14:09"
21234702;"Выход";"2024-12-15 17:14:24"
21234703;"Вход";"2024-12-15 17:14:46"
21234704;"Вход";"2024-12-15 17:14:48"
21234705;"Выход";"2024-12-15 17:14:51"
21234706;"Выход";"2024-12-15 17:14:52"
21234707;"Выход";"2024-12-15 17:14:53"
21234708;"Вход";"2024-12-15 17:14:58"
21234709;"Выход";"2024-12-15 17:15:01"
21234710;"Выход";"2024-12-15 17:15:02"
21234711;"Вход";"2024-12-15 17:15:47"
21234712;"Выход";"2024-12-15 17:16:30"
21234713;"Выход";"2024-12-15 17:16:32"
21234714;"Выход";"2024-12-15 17:16:34"
21234717;"Выход";"2024-12-15 17:16:39"
21234718;"Вход";"2024-12-15 17:16:42"
21234719;"Вход";"2024-12-15 17:16:42"
21234720;"Выход";"2024-12-15 17:16:43"
21234721;"Вход";"2024-12-15 17:16:44"
21234722;"Выход";"2024-12-15 17:16:48"
21234725;"Выход";"2024-12-15 17:16:55"
21234726;"Вход";"2024-12-15 17:16:55"
21234727;"Выход";"2024-12-15 17:16:56"
21234728;"Выход";"2024-12-15 17:16:55"
21234729;"Вход";"2024-12-15 17:16:56"
21234732;"Вход";"2024-12-15 17:16:59"
21234733;"Вход";"2024-12-15 17:17:00"
21234734;"Выход";"2024-12-15 17:17:01"
21234735;"Вход";"2024-12-15 17:17:02"
21234736;"Вход";"2024-12-15 17:17:04"
21234737;"Вход";"2024-12-15 17:17:04"
21234738;"Вход";"2024-12-15 17:17:05"
21234739;"Вход";"2024-12-15 17:17:07"
21234740;"Вход";"2024-12-15 17:17:08"
21234741;"Вход";"2024-12-15 17:17:08"
21234742;"Вход";"2024-12-15 17:17:09"
21234743;"Вход";"2024-12-15 17:17:09"
21234744;"Вход";"2024-12-15 17:17:15"
21234745;"Вход";"2024-12-15 17:17:15"
21234746;"Выход";"2024-12-15 17:17:23"
21234747;"Выход";"2024-12-15 17:17:39"
21234748;"Выход";"2024-12-15 17:17:39"
21234749;"Выход";"2024-12-15 17:17:41"
21234750;"Выход";"2024-12-15 17:17:42"
21234751;"Выход";"2024-12-15 17:17:42"
21234752;"Выход";"2024-12-15 17:17:44"
21234757;"Вход";"2024-12-15 17:17:55"
21234758;"Вход";"2024-12-15 17:17:55"
21234759;"Вход";"2024-12-15 17:18:00"
21234760;"Выход";"2024-12-15 17:18:37"
21234761;"Выход";"2024-12-15 17:18:39"
21234762;"Выход";"2024-12-15 17:18:45"
21234763;"Выход";"2024-12-15 17:18:52"
21234764;"Выход";"2024-12-15 17:18:51"
21234765;"Выход";"2024-12-15 17:19:01"
21234766;"Выход";"2024-12-15 17:19:08"
21234767;"Выход";"2024-12-15 17:19:08"
21234768;"Выход";"2024-12-15 17:19:10"
21234769;"Выход";"2024-12-15 17:19:12"
21234770;"Выход";"2024-12-15 17:19:11"
21234771;"Вход";"2024-12-15 17:19:25"
21234772;"Вход";"2024-12-15 17:19:37"
21234773;"Выход";"2024-12-15 17:19:43"
21234774;"Выход";"2024-12-15 17:19:44"
21234775;"Выход";"2024-12-15 17:19:46"
21234776;"Выход";"2024-12-15 17:19:47"
21234777;"Вход";"2024-12-15 17:19:49"
21234778;"Вход";"2024-12-15 17:19:50"
21234779;"Вход";"2024-12-15 17:19:55"
21234780;"Вход";"2024-12-15 17:19:58"
21234781;"Вход";"2024-12-15 17:19:58"
21234782;"Выход";"2024-12-15 17:20:14"
21234783;"Выход";"2024-12-15 17:20:19"
21234784;"Выход";"2024-12-15 17:20:21"
21234785;"Выход";"2024-12-15 17:20:22"
21234786;"Выход";"2024-12-15 17:20:27"
21234787;"Выход";"2024-12-15 17:20:21"
21234788;"Выход";"2024-12-15 17:20:22"
21234789;"Выход";"2024-12-15 17:20:25"
21234790;"Выход";"2024-12-15 17:20:27"
21234791;"Выход";"2024-12-15 17:20:47"
21234792;"Вход";"2024-12-15 17:20:37"
21234793;"Выход";"2024-12-15 17:21:00"
21234794;"Вход";"2024-12-15 17:21:07"
21234795;"Вход";"2024-12-15 17:21:06"
21234796;"Выход";"2024-12-15 17:21:07"
21234797;"Вход";"2024-12-15 17:21:08"
21234798;"Выход";"2024-12-15 17:21:09"
21234799;"Выход";"2024-12-15 17:21:11"
21234800;"Вход";"2024-12-15 17:21:24"
21234801;"Выход";"2024-12-15 17:21:35"
21234802;"Вход";"2024-12-15 17:21:55"
21234803;"Выход";"2024-12-15 17:22:04"
21234804;"Выход";"2024-12-15 17:22:14"
21234805;"Выход";"2024-12-15 17:22:46"
21234806;"Вход";"2024-12-15 17:22:49"
21234807;"Вход";"2024-12-15 17:22:50"
21234808;"Выход";"2024-12-15 17:22:53"
21234809;"Выход";"2024-12-15 17:22:53"
21234810;"Выход";"2024-12-15 17:23:00"
21234811;"Выход";"2024-12-15 17:23:01"
21234812;"Вход";"2024-12-15 17:23:02"
21234813;"Вход";"2024-12-15 17:23:02"
21234816;"Вход";"2024-12-15 17:23:03"
21234817;"Выход";"2024-12-15 17:23:16"
21234818;"Выход";"2024-12-15 17:23:16"
21234819;"Выход";"2024-12-15 17:23:30"
21234820;"Выход";"2024-12-15 17:23:31"
21234821;"Вход";"2024-12-15 17:23:44"
21234822;"Вход";"2024-12-15 17:23:46"
21234823;"Вход";"2024-12-15 17:23:45"
21234824;"Вход";"2024-12-15 17:23:46"
21234825;"Вход";"2024-12-15 17:23:50"
21234826;"Вход";"2024-12-15 17:23:59"
21234827;"Выход";"2024-12-15 17:24:01"
21234828;"Выход";"2024-12-15 17:24:04"
21234829;"Вход";"2024-12-15 17:24:10"
21234830;"Вход";"2024-12-15 17:24:11"
21234831;"Вход";"2024-12-15 17:24:20"
21234832;"Выход";"2024-12-15 17:25:15"
21234833;"Выход";"2024-12-15 17:25:16"
21234834;"Выход";"2024-12-15 17:25:17"
21234835;"Выход";"2024-12-15 17:25:23"
21234836;"Выход";"2024-12-15 17:25:29"
21234837;"Выход";"2024-12-15 17:25:24"
21234838;"Выход";"2024-12-15 17:25:33"
21234839;"Вход";"2024-12-15 17:25:31"
21234840;"Вход";"2024-12-15 17:25:30"
21234841;"Вход";"2024-12-15 17:25:32"
21234842;"Вход";"2024-12-15 17:25:33"
21234843;"Вход";"2024-12-15 17:25:54"
21234844;"Вход";"2024-12-15 17:25:54"
21234845;"Вход";"2024-12-15 17:25:54"
21234846;"Вход";"2024-12-15 17:25:56"
21234847;"Выход";"2024-12-15 17:26:15"
21234848;"Вход";"2024-12-15 17:26:17"
21234849;"Вход";"2024-12-15 17:26:18"
21234850;"Вход";"2024-12-15 17:26:56"
21234851;"Вход";"2024-12-15 17:26:57"
21234852;"Вход";"2024-12-15 17:27:04"
21234853;"Вход";"2024-12-15 17:26:59"
21234854;"Вход";"2024-12-15 17:27:00"
21234855;"Выход";"2024-12-15 17:27:03"
21234856;"Вход";"2024-12-15 17:27:03"
21234857;"Вход";"2024-12-15 17:27:04"
21234858;"Вход";"2024-12-15 17:27:07"
21234859;"Вход";"2024-12-15 17:27:08"
21234860;"Вход";"2024-12-15 17:27:09"
21234865;"Вход";"2024-12-15 17:27:26"
21234868;"Выход";"2024-12-15 17:27:54"
21234869;"Выход";"2024-12-15 17:28:00"
21234870;"Вход";"2024-12-15 17:28:04"
21234871;"Вход";"2024-12-15 17:28:04"
21234872;"Вход";"2024-12-15 17:28:04"
21234873;"Выход";"2024-12-15 17:28:31"
21234874;"Выход";"2024-12-15 17:28:32"
21234875;"Вход";"2024-12-15 17:28:46"
21234876;"Выход";"2024-12-15 17:28:47"
21234877;"Выход";"2024-12-15 17:28:46"
21234878;"Выход";"2024-12-15 17:28:56"
21234879;"Вход";"2024-12-15 17:29:02"
21234880;"Вход";"2024-12-15 17:29:02"
21234881;"Вход";"2024-12-15 17:29:02"
21234882;"Выход";"2024-12-15 17:29:06"
21234883;"Выход";"2024-12-15 17:29:06"
21234884;"Выход";"2024-12-15 17:29:07"
21234885;"Выход";"2024-12-15 17:29:15"
21234886;"Выход";"2024-12-15 17:29:12"
21234887;"Выход";"2024-12-15 17:29:13"
21234888;"Выход";"2024-12-15 17:29:17"
21234889;"Выход";"2024-12-15 17:29:24"
21234890;"Выход";"2024-12-15 17:29:30"
21234891;"Выход";"2024-12-15 17:29:29"
21234892;"Выход";"2024-12-15 17:29:31"
21234893;"Выход";"2024-12-15 17:29:33"
21234894;"Выход";"2024-12-15 17:29:31"
21234895;"Выход";"2024-12-15 17:29:36"
21234896;"Выход";"2024-12-15 17:29:40"
21234897;"Вход";"2024-12-15 17:29:53"
21234898;"Вход";"2024-12-15 17:29:52"
21234899;"Выход";"2024-12-15 17:30:09"
21234900;"Выход";"2024-12-15 17:30:11"
21234901;"Выход";"2024-12-15 17:30:11"
21234902;"Вход";"2024-12-15 17:30:11"
21234903;"Вход";"2024-12-15 17:30:13"
21234904;"Выход";"2024-12-15 17:30:19"
21234907;"Вход";"2024-12-15 17:30:23"
21234908;"Вход";"2024-12-15 17:30:23"
21234909;"Вход";"2024-12-15 17:30:25"
21234910;"Выход";"2024-12-15 17:30:29"
21234911;"Вход";"2024-12-15 17:30:37"
21234912;"Вход";"2024-12-15 17:30:37"
21234913;"Выход";"2024-12-15 17:30:42"
21234914;"Выход";"2024-12-15 17:30:44"
21234915;"Выход";"2024-12-15 17:30:58"
21234916;"Выход";"2024-12-15 17:31:00"
21234919;"Вход";"2024-12-15 17:31:05"
21234920;"Выход";"2024-12-15 17:31:14"
21234921;"Вход";"2024-12-15 17:31:06"
21234922;"Выход";"2024-12-15 17:31:05"
21234923;"Выход";"2024-12-15 17:31:16"
21234924;"Выход";"2024-12-15 17:31:14"
21234925;"Вход";"2024-12-15 17:31:32"
21234926;"Вход";"2024-12-15 17:31:33"
21234927;"Вход";"2024-12-15 17:31:42"
21234928;"Вход";"2024-12-15 17:31:51"
21234929;"Вход";"2024-12-15 17:31:50"
21234930;"Вход";"2024-12-15 17:32:23"
21234931;"Вход";"2024-12-15 17:32:24"
21234932;"Выход";"2024-12-15 17:32:31"
21234933;"Выход";"2024-12-15 17:32:29"
21234934;"Выход";"2024-12-15 17:32:33"
21234935;"Выход";"2024-12-15 17:32:33"
21234936;"Выход";"2024-12-15 17:32:37"
21234937;"Выход";"2024-12-15 17:32:41"
21234938;"Выход";"2024-12-15 17:32:40"
21234939;"Выход";"2024-12-15 17:33:11"
21234940;"Выход";"2024-12-15 17:33:18"
21234941;"Выход";"2024-12-15 17:33:31"
21234942;"Выход";"2024-12-15 17:33:32"
21234943;"Вход";"2024-12-15 17:33:38"
21234944;"Выход";"2024-12-15 17:33:40"
21234945;"Выход";"2024-12-15 17:33:38"
21234946;"Вход";"2024-12-15 17:33:41"
